265,74
263,66
267,21
263,53
258,84
261,12
264,95
270,07
266,29
267,84
270,13
270,82
274,5
279,2
279,75
279,08
279,36
278,78
283,33
289,11
290,83
299,64
296,73
299,09
297,68
302,47
308,9
309,6
316,21
311,94
310,6
314,49
317,98
315,82
316,95
318,47
317,56
308,22
316,94
323,57
323,1
308,78
307,93
318,1
320,69
324,44
320,03
321,55
319,61
327,2
324,87
324,95
319,0
323,62
320,3
313,05
298,18
288,08
292,65
273,52
273,36
298,81
289,32
302,74
292,92
289,03
266,17
285,34
275,43
248,23
