112,43
113,66
113,49
112,21
112,91
113,9
112,16
112,79
112,04
111,4
113,18
113,84
113,74
115,79
114,18
112,87
113,41
114,09
113,49
114,18
112,54
114,57
112,37
111,85
112,56
113,03
114,34
112,02
111,79
112,41
111,77
112,08
113,08
113,18
112,04
111,64
113,88
110,88
111,4
112,33
109,84
107,81
107,41
109,11
109,82
108,68
108,3
108,3
109,44
109,58
107,16
106,66
106,84
106,88
106,24
105,34
100,9
99,26
98,5
96,7
93,2
91,64
91,99
91,96
90,08
87,16
80,49
79,98
79,71
69,59
