57,6
58,55
56,4
54,8
54,0
56,35
56,65
55,65
54,95
54,35
54,55
55,05
55,1
55,4
54,5
53,05
53,5
54,45
54,85
55,1
55,7
55,45
55,35
55,25
55,6
56,0
57,05
56,0
56,5
55,9
56,0
55,8
50,0
51,45
50,9
51,2
53,2
52,45
53,95
54,05
53,55
52,6
52,8
55,6
56,0
55,75
54,3
55,2
58,15
56,4
56,7
56,5
56,5
57,25
56,85
54,45
52,6
50,5
51,4
51,5
58,25
58,4
56,05
52,8
53,75
54,3
51,2
50,6
52,1
50,0
