16,87
17,03
16,91
16,84
17,12
16,8
16,94
16,48
16,53
16,6
16,74
16,84
16,91
17,02
16,98
16,95
17,06
17,13
17,4
17,85
17,91
17,97
18,07
18,1
18,32
18,09
17,86
18,03
17,93
17,67
17,92
17,88
18,01
17,75
17,77
17,77
18,06
18,0
17,4
17,43
17,95
17,97
17,64
17,53
17,57
17,79
17,67
17,76
17,57
17,48
17,6
17,72
18,13
18,29
18,31
18,52
18,87
18,18
17,83
17,8
16,68
16,83
17,27
17,18
17,49
17,34
16,92
16,99
16,78
15,66
